date,status,speaker,title,url,last_checked,language,type,description
2022-02-09,No Transcript,William M. Branham,"TT Wednesday February 9th, 2022 7 PM Service",https://www.youtube.com/watch?v=MufivV6XAUk,2025-12-29,Unknown,Full Sermon,"TT Wednesday February 9th, 2022 7 PM Service"
2022-02-13,Success,Martin Warner,"TT Sunday February 13th, 2022 5 PM Service",https://www.youtube.com/watch?v=6v_6PyJT2Zg,2025-12-28,English,Full Sermon,
2022-02-20,Success,Reggie Plett,"TT Sunday February 20th, 2022 5 PM Service",https://www.youtube.com/watch?v=eSfJRoCupSw,2025-12-28,English,Full Sermon,
2022-02-26,Success,Charlie,"TT Saturday February 26th, 2022 5 PM Service - Brother Charlie Sotelo Memorial Service",https://www.youtube.com/watch?v=fEkb9vCxpVI,2025-12-28,English,Memorial Service,
2022-02-27,Success,Bernhard Frank,"TT Sunday February 27th, 2022 10 AM Service",https://www.youtube.com/watch?v=BqPHUUXgwmg,2025-12-28,English,Full Sermon,
2022-03-02,Success,Lyle Johnson,"TT Wednesday March 2nd, 2022 7 PM Service",https://www.youtube.com/watch?v=ThJ38VRuhng,2025-12-28,English,Full Sermon,
2022-03-06,Success,Daniel Evans,"TT Sunday March 6th, 2022 5 PM Service",https://www.youtube.com/watch?v=-DlbHStJa68,2025-12-28,English,Full Sermon,
2022-03-13,Success,Aaron Guerra,"TT Sunday March 13th, 2022 10 AM Service",https://www.youtube.com/watch?v=blH4pYkp7R8,2025-12-28,English,Full Sermon,
2022-03-20,Success,Peter McFadden,"TT Sunday March 20th, 2022 5 PM Service",https://www.youtube.com/watch?v=vDnqiavBdZ4,2025-12-28,English,Full Sermon,
2022-03-23,Success,William M. Branham,"TT Wednesday March 23rd, 2022 7 PM Service",https://www.youtube.com/watch?v=avxQkLfTYkM,2025-12-28,English,Full Sermon,
2022-04-03,Success,Robert Figueroa,"TT Sunday April 3rd, 2022 5 PM Service",https://www.youtube.com/watch?v=AXtFG8EKkzs,2025-12-28,English,Full Sermon,
2022-04-03,Success,Daniel Evans,"TT Sunday April 3th, 2022 10 AM Service",https://www.youtube.com/watch?v=_TIZ8us8id8,2025-12-28,English,Full Sermon,
2022-04-06,Success,Lyle Johnson,"TT Wednesday April 6th, 2022 7 PM Service",https://www.youtube.com/watch?v=GSB7Ee2vZ8o,2025-12-28,English,Full Sermon,
2022-04-10,Success,Aaron Guerra,"TT Sunday April 10th, 2022 10 AM Service",https://www.youtube.com/watch?v=LPTDsRg_Mh8,2025-12-28,English,Full Sermon,
2022-04-13,No Transcript,Unknown Speaker,"TT Wednesday April 13th, 2022 7 PM Service",https://www.youtube.com/watch?v=7ryOFBQZoe4,2025-12-29,Unknown,Full Sermon,"TT Wednesday April 13th, 2022 7 PM Service"
2022-04-17,Success,Daniel Evans,"TT Sunday April 17th, 2022 10 AM Service",https://www.youtube.com/watch?v=U3IWSoDjjV8,2025-12-28,English,Full Sermon,
2022-04-24,Success,Daniel Evans,"TT Sunday April 24th, 2022 10 AM Service",https://www.youtube.com/watch?v=Mbm_YUYEtv4,2025-12-28,English,Full Sermon,
2022-05-01,Success,Tim Cross,"TT Sunday May 1st, 2022 10 AM Service",https://www.youtube.com/watch?v=IO_UsFpLIjM,2025-12-28,English,Full Sermon,
2022-05-04,Success,Robert Figueroa,"TT Wednesday May 4th, 2022 7 PM Service",https://www.youtube.com/watch?v=xxDw7cAlTaw,2025-12-28,English,Full Sermon,
2022-05-08,Success,Aaron Guerra,"TT Sunday May 8th, 2022 10 AM Service",https://www.youtube.com/watch?v=HOqfOwMOifc,2025-12-28,English,Full Sermon,
2022-05-15,Success,Isaiah Chisolm,"TT Sunday May 15th, 2022 10 AM Service",https://www.youtube.com/watch?v=LxXklmy4BTw,2025-12-28,English,Full Sermon,
2022-05-22,Success,Reggie Plett,"TT Sunday May 22nd, 2022 5 PM Service",https://www.youtube.com/watch?v=NDYP614Kbck,2025-12-28,English,Full Sermon,
2022-05-25,Success,Daniel Evans,"TT Wednesday May 25th, 2022 7 PM Service",https://www.youtube.com/watch?v=NebjgE7vBPI,2025-12-28,English,Full Sermon,
2022-05-29,Success,Lyle Johnson,"TT Sunday May 29th, 2022 5 PM Service",https://www.youtube.com/watch?v=g8ofSrkiJxY,2025-12-28,English,Full Sermon,
2022-06-01,Success,Robert Figueroa,"TT Wednesday June 1st, 2022 7 PM Service",https://www.youtube.com/watch?v=qvK3U-z5LqQ,2025-12-28,English,Full Sermon,
2022-06-05,Success,Joe Adams,"TT Sunday June 5th, 2022 10 AM Service",https://www.youtube.com/watch?v=iOoSoRVpwy0,2025-12-28,English,Full Sermon,
2022-06-08,Success,William M. Branham,"TT Wednesday June 8th, 2022 7 PM Service",https://www.youtube.com/watch?v=sLKDcpMBZ9Y,2025-12-28,English,Full Sermon,
2022-06-12,Success,Daniel Evans,"TT Sunday June 12th, 2022 10 AM Service",https://www.youtube.com/watch?v=3D7Sh1f-UJg,2025-12-28,English,Full Sermon,
2022-06-15,Success,Lyle Johnson,"TT Wednesday June 15th, 2022 7 PM Service",https://www.youtube.com/watch?v=VFUvyqqoDOg,2025-12-28,English,Full Sermon,
2022-06-22,Success,William M. Branham,"TT Wednesday June 22nd, 2022 7 PM Service",https://www.youtube.com/watch?v=OIlDP-eZ7Aw,2025-12-28,English,Full Sermon,
2022-06-26,Success,Matthew Watkins,"TT Sunday June 26th, 2022 5 PM Service",https://www.youtube.com/watch?v=DbM0iyHVu-4,2025-12-28,English,Full Sermon,
2022-06-29,No Transcript,Unknown Speaker,"TT Wednesday June 29th, 2022 7 PM Service",https://www.youtube.com/watch?v=CYPftEQI0jY,2025-12-29,Unknown,Full Sermon,"TT Wednesday June 29th, 2022 7 PM Service"
2022-07-03,Success,Martin Warner,"TT Sunday July 3rd, 2022 10 AM Service",https://www.youtube.com/watch?v=ptloy4X3A1c,2025-12-28,English,Full Sermon,
2022-07-10,No Transcript,Daniel Evans,"TT Sunday July 10th, 2022 5 PM Service",https://www.youtube.com/watch?v=b25eDBLbsOE,2025-12-29,Unknown,Full Sermon,"TT Sunday July 10th, 2022 5 PM Service"
2022-07-13,No Transcript,Lyle Johnson,"TT Wednesday July 13th, 2022 7 PM Service",https://www.youtube.com/watch?v=9iGI0P_HNfY,2025-12-29,Unknown,Full Sermon,"TT Wednesday July 13th, 2022 7 PM Service"
2022-07-17,Success,Peter McFadden,"TT Sunday July 17th, 2022 10 AM Service",https://www.youtube.com/watch?v=8x6Rr1xkn-o,2025-12-28,English,Full Sermon,
2022-07-20,Success,William M. Branham,"TT Wednesday July 20th, 2022 7 PM Service",https://www.youtube.com/watch?v=RdR4fHY3P-4,2025-12-28,English,Full Sermon,
2022-07-27,Success,William M. Branham,"TT Wednesday July 27th, 2022 7 PM Service",https://www.youtube.com/watch?v=GqCUUjzdUss,2025-12-28,English,Full Sermon,
2022-07-31,Success,Unknown Speaker,"TT Sunday July 31st, 2022 5 PM Service",https://www.youtube.com/watch?v=lCeBzlqqvBk,2025-12-28,English,Full Sermon,
2022-08-07,Success,Daniel Evans,"TT Sunday Aug 7th, 2022 10 AM Service",https://www.youtube.com/watch?v=mhNDfJ9G5cM,2025-12-28,English,Full Sermon,
2022-08-07,No Transcript,Lyle Johnson,"TT Sunday August 7th, 2022 5 PM Service",https://www.youtube.com/watch?v=bnjn9LyG_Fg,2025-12-29,Unknown,Full Sermon,"TT Sunday August 7th, 2022 5 PM Service"
2022-08-10,Success,William M. Branham,"TT Wednesday Aug  10th, 2022 7 PM Service",https://www.youtube.com/watch?v=zPWeyu3kNVM,2025-12-28,English,Full Sermon,
2022-08-14,Success,Matthew Watkins,"TT Sunday Aug 14th, 2022 10 AM Service",https://www.youtube.com/watch?v=MUCEwLWta6E,2025-12-28,English,Full Sermon,
2022-08-14,Success,Matthew Watkins,"TT Sunday August 14th, 2022 5 PM Service",https://www.youtube.com/watch?v=ba06Mslb968,2025-12-28,English,Full Sermon,
2022-08-24,Success,Peter McFadden,"TT Wednesday Aug  24th, 2022 7 PM Service",https://www.youtube.com/watch?v=sURs98zcKcQ,2025-12-28,English,Full Sermon,
2022-08-28,Success,Joe Adams,"TT Sunday August 28th, 2022 5 PM Service",https://www.youtube.com/watch?v=vD7-XW_q_xk,2025-12-28,English,Full Sermon,
2022-08-31,Success,Lyle Johnson,"TT Wednesday Aug 31st, 2022 7 PM Service",https://www.youtube.com/watch?v=H15fe4hWf1g,2025-12-28,English,Full Sermon,
2022-09-04,Success,Daniel Evans,"TT Sunday September 4th, 2022 10 AM Service",https://www.youtube.com/watch?v=sIZelzyBNSc,2025-12-28,English,Full Sermon,
2022-09-07,Success,Peter McFadden,"TT Wednesday Sep 7th, 2022 7 PM Service",https://www.youtube.com/watch?v=rN-Pzi7OtTE,2025-12-28,English,Full Sermon,
2022-09-11,Success,Lyle Johnson,"TT Sunday September 11th, 2022 5 PM Service",https://www.youtube.com/watch?v=Mji5v_cQEL4,2025-12-28,English,Full Sermon,
2022-09-14,Success,Peter McFadden,"TT Wednesday Sep 14th, 2022 7 PM Service",https://www.youtube.com/watch?v=fv0UD8vPFls,2025-12-28,English,Full Sermon,
2022-09-18,No Transcript,Aaron Guerra,"TT Sunday September 18th, 2022 10 AM Service",https://www.youtube.com/watch?v=HZh24NQ7AjY,2025-12-29,Unknown,Full Sermon,"TT Sunday September 18th, 2022 10 AM Service"
2022-09-25,Success,Reggie Plett,"TT Sunday September 25th, 2022 5 PM Service",https://www.youtube.com/watch?v=qGXNhGONO7o,2025-12-28,English,Full Sermon,
2022-10-02,Success,Daniel Evans,"TT Sunday October 2nd, 2022 5 PM Service",https://www.youtube.com/watch?v=UNXXNBNC9ms,2025-12-28,English,Full Sermon,
2022-10-05,Success,Lyle Johnson,"TT Wednesday October 5th, 2022 7 PM Service",https://www.youtube.com/watch?v=4PqcyMbfj6k,2025-12-28,English,Full Sermon,
2022-10-09,Success,Matthew Watkins,"TT Sunday October 9th, 2022 5 PM Service",https://www.youtube.com/watch?v=ZlIrqe-dlg0,2025-12-28,English,Full Sermon,
2022-10-12,Success,William M. Branham,"TT Wednesday October 12th, 2022 7 PM Service",https://www.youtube.com/watch?v=0QqnWbdfiaM,2025-12-28,English,Full Sermon,
2022-10-16,No Transcript,Noel Johnson,"TT Sunday October 16th, 2022 5 PM Service",https://www.youtube.com/watch?v=WVqcH3WZ77o,2025-12-29,Unknown,Full Sermon,"TT Sunday October 16th, 2022 5 PM Service"
2022-10-19,No Transcript,Peter McFadden,"TT Wednesday October 19th, 2022 7 PM Service",https://www.youtube.com/watch?v=Q-CTu6bX4C8,2025-12-29,Unknown,Full Sermon,"TT Wednesday October 19th, 2022 7 PM Service"
2022-10-26,Success,Lyle Johnson,"TT Wednesday October 26th, 2022 7 PM Service",https://www.youtube.com/watch?v=ipkTkVNg87M,2025-12-28,English,Full Sermon,
2022-10-30,No Transcript,Aaron Guerra,"TT Sunday October 30th, 2022 10 AM Service",https://www.youtube.com/watch?v=tuze5vJvnpY,2025-12-29,Unknown,Full Sermon,"TT Sunday October 30th, 2022 10 AM Service"
2022-11-02,Success,William M. Branham,"TT Wednesday November 2nd, 2022 7 PM Service",https://www.youtube.com/watch?v=yJTG0XLLnHk,2025-12-28,English,Full Sermon,
2022-11-06,Success,Lyle Johnson,"TT Sunday November 6th, 2022 5 PM Service",https://www.youtube.com/watch?v=5WppbN_TepY,2025-12-28,English,Full Sermon,
2022-11-09,Success,Daniel Evans,"TT Wednesday November 9th, 2022 7 PM Service",https://www.youtube.com/watch?v=i6rTiHBdg_4,2025-12-28,English,Full Sermon,
2022-11-16,Success,Lyle Johnson,"TT Wednesday November 16th, 2022 7 PM Service",https://www.youtube.com/watch?v=8Z7F--8I0Ac,2025-12-28,English,Full Sermon,
2022-11-20,No Transcript,Aaron Guerra,"TT Sunday November 20th, 2022 5 PM Service",https://www.youtube.com/watch?v=ZxqK78y0SmQ,2025-12-29,Unknown,Full Sermon,"TT Sunday November 20th, 2022 5 PM Service"
2022-11-27,Success,Aaron Guerra,"TT Sunday November 27th, 2022 10 AM Service",https://www.youtube.com/watch?v=cXF3_IJQ_mA,2025-12-28,English,Full Sermon,
2022-12-11,Success,Aaron Guerra,"TT Sunday December 11th, 2022 10 AM Service",https://www.youtube.com/watch?v=16TvGNWinEU,2025-12-28,English,Full Sermon,
2022-12-16,No Transcript,Joe Adams,"TT Friday December 16th, 2022 7 PM Service",https://www.youtube.com/watch?v=oDYz8192pOo,2025-12-29,Unknown,Full Sermon,"TT Friday December 16th, 2022 7 PM Service"
2022-12-17,No Transcript,Aaron Oglesby,"Saturday December 17th, 2022 6 PM Service",https://www.youtube.com/watch?v=PJp9ZTj5bJU,2025-12-29,Unknown,Full Sermon,"Saturday December 17th, 2022 6 PM Service"
2022-12-18,No Transcript,Joe Adams,"Sunday December 18th, 2022 10 AM Service",https://www.youtube.com/watch?v=KawrcpPcNtk,2025-12-29,Unknown,Full Sermon,"Sunday December 18th, 2022 10 AM Service"
2022-12-21,Success,Daniel Evans,Christmas Message: The Example of Simeon,https://www.youtube.com/watch?v=UBvxSPH6m8M,2025-12-28,English,Christmas Program,
2022-12-25,Success,Peter McFadden,"Sunday December 25th, 2022 10 AM Service",https://www.youtube.com/watch?v=dph5o1WqIGU,2025-12-28,English,Full Sermon,
2023-01-01,Success,Lyle Johnson,Qumran Community (Tabernacle Election),https://www.youtube.com/watch?v=hai7hKlHv3U,2025-12-28,English,Full Sermon,
2023-01-04,Success,Daniel Evans,Hearing God’s Voice,https://www.youtube.com/watch?v=xTcrJSli7Dk,2025-12-28,English,Full Sermon,
2023-01-08,Success,Daniel Evans,The Effects of Fear in Our Lives,https://www.youtube.com/watch?v=S0AGd3aJOXs,2025-12-28,English,Full Sermon,
2023-01-22,Success,Daniel Evans,The Importance of Setting an Example Part 1,https://www.youtube.com/watch?v=JzLfERxVLYw,2025-12-28,English,Full Sermon,
2023-01-22,Success,Daniel Evans,The Importance of Setting an Example Part 2,https://www.youtube.com/watch?v=4dHp1N6M56Q,2025-12-28,English,Full Sermon,
2023-01-25,Success,Branham,Tape Service: 55-0117 How The Angel Came To Me and His Commission,https://www.youtube.com/watch?v=m5dejnHravY,2025-12-28,English,Full Sermon,
2023-01-29,Success,Josiah Aho,Many Gifts With One Call,https://www.youtube.com/watch?v=HnP-7rvuzDc,2025-12-28,English,Full Sermon,
2023-01-29,Success,Daniel Evans,Remove And Replace: The Christian Progression,https://www.youtube.com/watch?v=2Z5PZUod8ZY,2025-12-28,English,Full Sermon,
2023-02-05,Success,Eliezer Castillo,When The Two Deeps Meet,https://www.youtube.com/watch?v=xFy7Rda8EI0,2025-12-28,English,Full Sermon,
2023-02-08,No Transcript,Daniel Evans,Bobby Weerts Interview,https://www.youtube.com/watch?v=a4DQRuobQQ8,2025-12-29,Unknown,Full Sermon,"Wednesday February 8th, 2023 7 PM Service. Pastor Daniel Evans interviews Bobby Weerts."
2023-02-19,Success,Daniel Evans,Slavery to the World Part 1,https://www.youtube.com/watch?v=wPtkU_B_P8o,2025-12-28,English,Full Sermon,
2023-02-19,No Transcript,Daniel Evans,Slavery to the World Part 2,https://www.youtube.com/watch?v=GnxPSg5CzE4,2025-12-29,Unknown,Full Sermon,"Sunday February 19th, 2023 5 PM Service. Pastor Daniel Evans"
2023-02-26,Success,Daniel Evans,The Fervent Prayer of a Believer,https://www.youtube.com/watch?v=9la0d7VKG3o,2025-12-28,English,Full Sermon,
2023-02-26,Success,Daniel Evans,Understanding Communion,https://www.youtube.com/watch?v=cYlw0Ur8cp8,2025-12-28,English,Full Sermon,
2023-03-05,Success,Daniel Evans,Between Judas and Peter Part 1,https://www.youtube.com/watch?v=eu5VVGH7zzA,2025-12-28,English,Full Sermon,
2023-03-05,No Transcript,Daniel Evans,Between Judas and Peter Part 2 (Communion Service),https://www.youtube.com/watch?v=046ti2jZd8c,2025-12-29,Unknown,Full Sermon,"Sunday March 5th, 2023 5 PM Service. Pastor Daniel Evans"
2023-03-12,Success,Daniel Evans,Closing Statements,https://www.youtube.com/watch?v=sLzF8kDIMQo,2025-12-28,English,Full Sermon,
2023-03-12,Success,Aaron Guerra,He Will Quicken These Mortal Bodies,https://www.youtube.com/watch?v=CodJR0u7SCQ,2025-12-28,English,Full Sermon,
2023-03-15,Success,Branham,Taped Sermon: Questions and Answers (61-0112),https://www.youtube.com/watch?v=kyXIXXx-gjk,2025-12-28,English,Full Sermon,
2023-03-19,No Transcript,Daniel Evans,Testimony Service,https://www.youtube.com/watch?v=uulgsr70iLQ,2025-12-29,Unknown,Full Sermon,"Sunday March 19th, 2023 5 PM Service. Pastor Daniel Evans and the saints at the Tabernacle give testimonies and sing songs about the goodness of God."
2023-03-26,No Transcript,Jonathan Mwembe,Relationships - By This Shall All Men Know,https://www.youtube.com/watch?v=cOR-0v-vMVE,2025-12-29,Unknown,Full Sermon,"Sunday March 26th, 2023 5 PM Service. Jonathan Mwembe is a minister at Tucson Tabernacle."
2023-04-02,Success,Daniel Evans,"Despised and Rejected of Men, But Loved of God",https://www.youtube.com/watch?v=RKHqHsDEsiw,2025-12-28,English,Full Sermon,
2023-04-02,Success,East Africa,Missionary Report: East Africa,https://www.youtube.com/watch?v=hpktDcOD18k,2025-12-28,English,Full Sermon,
2023-04-05,Success,Martin Warner,The Administration and the Influence of Angels,https://www.youtube.com/watch?v=meOIXImIGtw,2025-12-28,English,Full Sermon,
2023-04-16,Success,Aaron Guerra,He Looked Beyond My Faults And Saw My Need,https://www.youtube.com/watch?v=n65VdhWLeKc,2025-12-28,English,Full Sermon,
2023-05-07,No Transcript,Jonathan Mwembe,The Heart Condition: Jonathan Mwembe,https://www.youtube.com/watch?v=n0kbUPHMZbU,2025-12-29,Unknown,Full Sermon,"Sunday May 7th, 2023 10 AM Service. Jonathan Mwembe is a minister at Tucson Tabernacle."
2023-05-21,Success,William Perez,The Ostrich and the Eagle (Guest Minister),https://www.youtube.com/watch?v=P2mdHgrG6Xs,2025-12-28,English,Full Sermon,
2023-05-24,Success,Aaron Guerra,"Wednesday May 24th, 2023 7 PM Service",https://www.youtube.com/watch?v=0EEwULHXRZc,2025-12-28,English,Full Sermon,
2023-06-04,Success,Daniel Evans,Communion: Daniel Evans,https://www.youtube.com/watch?v=LCNhDBdkdlI,2025-12-28,English,Full Sermon,
2023-06-11,Success,Daniel Evans,"Watchman, Don't Neglect the Sheep",https://www.youtube.com/watch?v=_uhe6qmqZsE,2025-12-28,English,Full Sermon,
2023-06-25,Success,Daniel Evans,Church Election,https://www.youtube.com/watch?v=TnQJK8fp0-k,2025-12-28,English,Full Sermon,
2023-06-28,No Transcript,Lyle Johnson,"The Book of Acts, Chapter 16 Part 2",https://www.youtube.com/watch?v=qtQl0TAnxQw,2025-12-28,Unknown,Full Sermon,
2023-07-02,Success,Daniel Evans,"Legalism, The Doctrine of Division: Daniel Evans",https://www.youtube.com/watch?v=JU_IQ8nqMgk,2025-12-28,English,Full Sermon,
2023-07-02,Success,Aaron Guerra,Except You Accept: Aaron Guerra,https://www.youtube.com/watch?v=Euth-UFi4S4,2025-12-28,English,Full Sermon,
2023-07-09,Success,Daniel Evans,The Ultimate Goal for a Believer: A Personal Relationship,https://www.youtube.com/watch?v=_sZr6oVf3bM,2025-12-28,English,Full Sermon,
2023-07-16,Success,Daniel Evans,Mistakes Have Little To Do With It,https://www.youtube.com/watch?v=AugqPWxnZw0,2025-12-28,English,Full Sermon,
2023-07-23,No Transcript,Daniel Evans,"This Day Salvation Has Come, Zacchaeus: Daniel Evans",https://www.youtube.com/watch?v=3k_nPT31_CA,2025-12-28,Unknown,Full Sermon,
2023-07-23,Success,Unknown Speaker,Song and Praise,https://www.youtube.com/watch?v=py2y17miYOs,2025-12-28,English,Worship Service,
2023-08-03,Success,Eliezer Castillo,The Realities of Prayer,https://www.youtube.com/watch?v=HH9pRC8G5Jo,2025-12-28,English,Full Sermon,
2023-08-06,Success,Branham,The Sign of the Messiah (Taped Sermon 58-0528),https://www.youtube.com/watch?v=JcD0VAnK_xU,2025-12-28,English,Full Sermon,
2023-08-16,No Transcript,Lyle Johnson,"The Book of Acts, Chapter 21 Part 1",https://www.youtube.com/watch?v=aqRxhiChcMk,2025-12-28,Unknown,Full Sermon,
2023-08-17,No Transcript,Daniel Evans,A Complete Surrender: The Hebrew Children,https://www.youtube.com/watch?v=rSsTBp6Om7c,2025-12-29,Unknown,Full Sermon,"Sunday, August 20th , 2023 10 AM Service. Pastor Daniel Evans."
2023-08-20,Success,Aaron Guerra,Approach God as a Son or a Daughter,https://www.youtube.com/watch?v=xrAQDwedXT8,2025-12-28,English,Full Sermon,
2023-08-30,No Transcript,Daniel Evans,"The Book of Acts, Chapter 22",https://www.youtube.com/watch?v=0PbRvV6n4w8,2025-12-28,Unknown,Full Sermon,
2023-09-03,Success,Daniel Evans,Communion With God,https://www.youtube.com/watch?v=eJ-lTNBJ3VM,2025-12-28,English,Full Sermon,
2023-09-03,Success,Daniel Evans,Samson Operating In His Commission,https://www.youtube.com/watch?v=SiyWqpgkTRo,2025-12-28,English,Full Sermon,
2023-09-06,No Transcript,Lyle Johnson,"The Book of Acts, Chapter 23",https://www.youtube.com/watch?v=QPiX4CLxLBY,2025-12-28,Unknown,Full Sermon,
2023-09-10,Success,Daniel Evans,Gifts and Callings: Balaam and Samson,https://www.youtube.com/watch?v=ibmuxxNqCNs,2025-12-28,English,Full Sermon,
2023-09-13,No Transcript,Daniel Evans,"The Book of Acts, Chapter 24.",https://www.youtube.com/watch?v=PwTH5war39o,2025-12-28,Unknown,Full Sermon,
2023-10-01,Success,Unknown Speaker,Testimony and Song,https://www.youtube.com/watch?v=7wjvGlD5-tE,2025-12-28,English,Worship Service,
2023-10-08,Success,Daniel Evans,The Alarm Has Sounded,https://www.youtube.com/watch?v=jKnj6BJXks0,2025-12-28,English,Full Sermon,
2023-10-11,Success,Branham,Taped Sermon Why Are People So Tossed About,https://www.youtube.com/watch?v=-TtGKGfuaOo,2025-12-28,Unknown,Full Sermon,
2023-10-15,Success,Daniel Evans,The Safehouse,https://www.youtube.com/watch?v=26fbyVcMyJg,2025-12-28,English,Full Sermon,
2023-10-18,Success,Branham,Taped Sermon Why Are People So Tossed About,https://www.youtube.com/watch?v=3n-dOt0dzc4,2025-12-28,Unknown,Full Sermon,
2023-10-22,Success,William M. Branham,Taped Sermon: William Branham: My Life Story Part 1,https://www.youtube.com/watch?v=yTdT88PbFgc,2025-12-28,English,Full Sermon,
2023-10-22,Success,William M. Branham,Taped Sermon: William Branham: My Life Story Part 2,https://www.youtube.com/watch?v=aAeLhY61kpQ,2025-12-28,English,Full Sermon,
2023-10-25,Success,Daniel Evans,A Review of the Book of Acts Part 1,https://www.youtube.com/watch?v=Njgca67DexE,2025-12-28,English,Full Sermon,
2023-10-25,No Transcript,Lyle Johnson,A Review of the Book of Acts Part 2,https://www.youtube.com/watch?v=_1rCLDHODyc,2025-12-29,Unknown,Full Sermon,"Wednesday, October 25th, 2023 7 PM Service. Br. Lyle Johnson. A review of Chapters 15-28 of the Book of Acts."
2023-10-29,Success,Daniel Evans,Billy Paul Branham Memorial,https://www.youtube.com/watch?v=wCMXxZa447Y,2025-12-28,English,Memorial Service,
2023-11-05,Success,Eliezer Castillo,Eliezar Castillo,https://www.youtube.com/watch?v=LpPP6dh2m88,2025-12-28,English,Full Sermon,
2023-11-12,Success,Daniel Evans,The Prodigal Road: Daniel Evans,https://www.youtube.com/watch?v=6DLrDZ008HA,2025-12-28,English,Full Sermon,
2023-11-16,Success,Eliezer Castillo,I Love Him Because He First Loved Me,https://www.youtube.com/watch?v=JLVV2ZuzQuI,2025-12-28,English,Full Sermon,
2023-11-19,Success,Aaron Guerra,The Body of Christ and Each Person in Particular,https://www.youtube.com/watch?v=9E3Io0AFjz4,2025-12-28,English,Full Sermon,
2023-12-03,Success,Daniel Evans,The Sins That So Easily Beset Us: Daniel Evans,https://www.youtube.com/watch?v=tfpnLDIPv4A,2025-12-28,English,Full Sermon,
2023-12-10,Success,Daniel Evans,Testimonies and Praise,https://www.youtube.com/watch?v=N4D--B4-m8o,2025-12-28,English,Full Sermon,
2023-12-10,Success,Daniel Evans,Who Are Members of the Bride of Christ?: Daniel Evans,https://www.youtube.com/watch?v=2Iu3m1wq4G4,2025-12-28,English,Full Sermon,
2023-12-17,Success,Daniel Evans,"Fix Your Eyes on Jesus, God's Roadmap: Daniel Evans",https://www.youtube.com/watch?v=R_HinNZJ7As,2025-12-28,English,Full Sermon,
2023-12-17,Success,Branham,Taped Sermon: God's Wrapped Gift Pt1,https://www.youtube.com/watch?v=WximJAbhlYM,2025-12-28,English,Full Sermon,
2024-01-03,Success,Daniel Evans,Images Of Influence: Daniel Evans,https://www.youtube.com/watch?v=Kwf1ytYjYfA,2025-12-28,English,Full Sermon,
2024-01-04,Success,Daniel Evans,The Prayer of Faith: Daniel Evans,https://www.youtube.com/watch?v=onk8kIfq5qY,2025-12-28,English,Full Sermon,
2024-01-05,Success,Daniel Evans,Give Thanks!: Daniel Evans,https://www.youtube.com/watch?v=AAeux4oafDI,2025-12-28,English,Full Sermon,
2024-01-05,Success,Daniel Evans,Is There Room In Your Heart? Christmas 2023: Daniel Evans,https://www.youtube.com/watch?v=7nrikxs7itM,2025-12-28,English,Christmas Program,
2024-01-05,Success,Daniel Evans,The Influence of a Father: Daniel Evans,https://www.youtube.com/watch?v=yQx3SXpD_ns,2025-12-28,English,Full Sermon,
2024-01-05,Success,Isaac Osorio Jr,The Power of God: Youth Service,https://www.youtube.com/watch?v=1cPVKfvbugQ,2025-12-28,English,Full Sermon,
2024-01-07,Success,Daniel Evans,Love in the Church: Daniel Evans,https://www.youtube.com/watch?v=0OSRJrnoT9g,2025-12-28,English,Full Sermon,
2024-01-10,Success,Daniel Evans,Responsibilities of Church Officials: Daniel Evans,https://www.youtube.com/watch?v=IbFkKunsYM0,2025-12-28,English,Full Sermon,
2024-01-11,Success,Daniel Evans,Are There Holes in Your Armor?: Daniel Evans,https://www.youtube.com/watch?v=-xoHv7L9FGI,2025-12-28,English,Full Sermon,
2024-01-11,Success,Daniel Evans,The Rod and the Staff: Daniel Evans,https://www.youtube.com/watch?v=tfMJtErRbvw,2025-12-29,Unknown,Full Sermon,
2024-01-21,Success,Martin Warner,Missionary Report: Bro. Martin Warner,https://www.youtube.com/watch?v=3Bkp4gCCPcU,2025-12-28,English,Full Sermon,
2024-01-24,No Transcript,Lyle Johnson,The Book of Ruth: Lyle Johnson,https://www.youtube.com/watch?v=H2QKR7_VHQs,2025-12-28,Unknown,Full Sermon,
2024-01-28,Success,Aaron Guerra,Hope Make Not Ashamed: Aaron Guerra,https://www.youtube.com/watch?v=HAR4mJ3GQiQ,2025-12-28,English,Full Sermon,
2024-01-28,Success,Ryan Long,The Shield of Faith: Ryan Long,https://www.youtube.com/watch?v=6tWrl2xWoqM,2025-12-28,English,Full Sermon,
2024-02-01,Success,Daniel Evans,The Book of First Samuel: Daniel Evans,https://www.youtube.com/watch?v=Nx3avC4VY4I,2025-12-28,English,Full Sermon,
2024-02-04,Success,Noel Johnson,The Life of Christ: Noel Johnson,https://www.youtube.com/watch?v=EPRyaXQeKuI,2025-12-28,English,Full Sermon,
2024-02-06,Success,Daniel Evans,Obedience To The Lord: Daniel Evans,https://www.youtube.com/watch?v=7bnrr0YG7I8,2025-12-28,English,Full Sermon,
2024-02-18,Success,Eliezer Castillo,Testimony and Praise,https://www.youtube.com/watch?v=ul2OjheNrr4,2025-12-28,English,Full Sermon,
2024-02-21,Success,Martin Warner,My Testimony: Martin Warner,https://www.youtube.com/watch?v=KaNaXzj6MKw,2025-12-28,English,Full Sermon,
